0.279
0.685
1.091
1.486
1.892
2.287
2.682
3.100
3.506
3.924
4.354
4.795
5.236
5.666
6.095
6.525
6.943
7.372
7.790
8.220
8.638
9.056
9.485
9.915
10.333
10.762
11.192
11.622
12.063
12.492
12.922
13.351
13.781
14.211
14.652
15.081
15.511
15.929
16.370
16.800
17.218
17.636
18.065
18.495
18.924
19.354
19.783
20.213
20.654
21.072
21.490
21.908
22.349
22.790
23.208
23.638
24.056
24.485
24.903
25.321
25.786
26.227
26.657
27.086
27.504
27.922
28.352
28.781
29.211
29.652
30.081
30.511
30.941
31.359
31.800
32.218
32.659
33.088
33.506
33.936
34.354
34.760
35.178
35.619
36.061
36.490
36.920
37.361
37.779
38.208
38.615
39.068
39.509
39.950
40.380
40.797
41.227
41.657
42.075
42.493
42.934
43.363
43.793
44.222
44.640
45.070
45.500
45.929
46.370
46.800
47.218
47.647
48.077
48.506
48.936
49.366
49.795
50.225
50.654
51.072
51.490
51.920
52.349
52.767
53.209
53.650
54.068
54.497
54.915
55.333
55.774
56.216
56.657
57.098
57.516
57.934
58.352
58.781
59.211
59.629
60.082
60.523
60.941
61.370
61.777
62.195
62.636
63.077
63.518
63.948
64.377
64.795
65.213
65.631
66.061
66.479
66.932
67.361
67.791
68.209
68.627
69.056
69.497
69.927
70.356
70.786
71.216
71.634
72.075
72.516
72.945
73.375
73.805
74.234
74.652
75.070
75.500
75.929
76.347
76.777
77.218
77.648
78.077
78.507
78.936
79.366
79.795
80.213
80.655
81.084
81.514
81.932
82.361
82.791
83.220
83.638
84.091
84.521
84.950
85.380
85.798
86.204
86.645
87.086
87.504
87.946
88.375
88.793
89.223
89.652
90.070
90.500
90.941
91.371
91.800
92.218
92.648
93.077
93.495
93.936
94.366
94.784
95.225
95.655
96.084
96.502
96.943
97.361
97.802
98.220
98.662
99.091
99.509
99.939
100.368
100.798
101.227
101.669
102.087
102.516
102.946
103.364
103.782
104.211
104.652
105.070
105.500
105.941
106.371
106.800
107.218
107.648
108.089
108.507
108.936
109.366
109.784
110.214
110.655
111.084
111.525
111.955
112.373
112.803
113.232
113.662
114.103
114.521
114.950
115.380
115.821
116.251
116.669
117.098
117.528
117.946
118.364
118.793
119.234
119.664
120.094
120.512
120.964
121.382
121.823
122.241
122.683
123.101
123.530
123.948
124.378
124.796
125.225
125.666
126.084
126.526
126.955
127.373
127.814
128.232
128.662
129.091
129.533
129.962
130.392
130.821
131.251
131.669
132.098
132.516
132.934
133.364
133.793
134.223
134.664
135.082
135.512
135.941
136.371
136.800
137.242
137.660
138.101
138.530
138.937
139.366
139.807
140.225
140.643
141.084
141.514
141.944
142.385
142.814
143.244
143.685
144.115
144.533
144.951
145.392
145.833
146.251
146.692
147.122
147.528
147.946
148.376
148.805
149.246
149.664
150.082
150.512
150.941
151.371
151.800
152.207
152.671
153.101
153.519
153.948
154.378
154.796
155.225
155.655
156.085
156.514
156.932
157.362
157.791
158.221
158.650
159.080
159.521
159.962
160.380
160.810
161.228
161.646
162.075
162.505
162.946
163.376
163.805
164.235
164.653
165.082
165.535
165.965
166.383
166.812
167.253
167.671
168.089
168.530
168.960
169.378
169.808
170.237
170.667
171.085
171.526
171.944
172.373
172.803
173.232
173.650
174.092
174.521
174.962
175.392
175.833
176.251
176.681
177.122
177.540
177.958
178.387
178.805
179.235
179.664
180.094
180.524
180.953
181.394
181.824
182.242
182.671
183.113
183.542
183.972
184.401
184.819
185.249
185.667
186.096
186.514
186.932
187.362
187.791
188.244
188.662
189.080
189.521
189.951
190.380
190.810
191.240
191.669
192.099
192.517
192.969
193.399
193.829
194.270
194.699
195.117
195.547
195.965
196.406
196.824
197.254
197.683
198.089
198.507
198.949
199.378
199.808
200.249
200.667
201.120
201.549
201.967
202.408
202.838
203.256
203.674
204.103
204.545
204.974
205.369
205.798
206.228
206.658
207.087
207.528
207.970
208.387
208.805
209.235
209.665
210.106
210.524
210.965
211.406
211.824
212.254
212.672
213.090
213.531
213.949
214.401
214.843
215.261
215.679
216.108
216.538
216.956
217.385
217.815
218.233
218.662
219.115
